NUM_ACTIVO_HAYA|NUM_OFERTA_REM|FECHA_INGRE_CHEQUE_REM|PRINEX_FECHA_CONTABLE_VENTA
6028532|59560044||23/03/2017
6028540|60838112||21/02/2017
6028543|59065209||22/11/2016
6028549|66308710||16/05/2017
6028550|64543824||24/04/2017
6028554|56660127||11/08/2016
6028556|66953652||25/07/2017
6028557|70515087||11/10/2017
6028565|58773945||16/10/2017
6028579|71528143||16/11/2017
6028588|60925584||22/03/2017
6028589|64041012||21/03/2017
6028596|57384993||15/06/2016
6028598|70219638||11/10/2017
6028599|61435140||21/02/2017
6028602|54707246||13/05/2016
6028632|90000694||20/11/2017
6028633|71522653||19/10/2017
6028634|56149715||26/08/2016
6028635|65677643||12/06/2017
6028641|58779290||10/11/2016
6028659|69351477||25/08/2017
6028661|63761504||24/04/2017
6028663|64882286||16/05/2017
6028665|69351477||25/08/2017
6028668|63761504||24/04/2017
6028672|63761504||24/04/2017
6028690|60166553||23/12/2016
6028937|70643766||17/10/2017
6028938|70984556||23/10/2017
6028958|58759472||25/01/2017
6028970|65879279||21/06/2017
6028972|67898017||25/07/2017
6028973|90000356||23/10/2017
6028993|62216927||11/11/2016
6029005|63625572||15/03/2017
6029008|70885445||25/10/2017
6029019|57379161||17/10/2016
6029021|62654032||15/03/2017
6029023|90002561||15/12/2017
6029033|66132674||21/07/2017
6029046|65276855||20/04/2017
6029050|62348399||05/04/2017
6029057|54856062||29/07/2016
6029058|69674749||16/10/2017
6029080|56958568||21/10/2016
6029084|71897930||13/12/2017
6029086|60859104||20/02/2017
6029087|56117276||10/11/2016
6029089|58871658||18/11/2016
6029097|61989850||23/03/2017
6029098|61973133||21/02/2017
6029099|62029765||21/03/2017
6029114|60175807||21/12/2016
6029115|71950078||14/11/2017
6029116|65828545||08/08/2017
6029119|69907202||24/08/2017
6029127|63356409||12/05/2017
6029128|69948859||26/09/2017
6029133|65588932||16/06/2017
6029139|62826529||14/03/2017
6029174|70818162||20/11/2017
6029192|61187816||25/01/2017
6029204|62041073||07/04/2017
6029219|66761444||17/07/2017
6029225|71850775||10/11/2017
6029238|61828199||09/02/2017
6029248|60167348||26/01/2017
6029251|90000890||12/12/2017
6029264|57933344||24/03/2017
6029271|65816555||26/06/2017
6029296|51591599||20/04/2016
6029305|69978367||21/08/2017
6029306|66898690||21/07/2017
6029314|58945722||14/12/2016
6029328|66318985||18/07/2017
6029335|68131449||25/07/2017
6029361|63360571||23/03/2017
6029365|52145118||15/02/2016
6029370|69655698||25/07/2017
6029372|52144061||15/02/2016
6029373|70978659||21/11/2017
6029374|70978659||21/11/2017
6029375|70887755||18/10/2017
6029380|69655698||25/07/2017
6029422|57459366||18/11/2016
6029425|63974811||17/04/2017
6029426|63975364||17/04/2017
6029434|68754187||23/06/2017
6029460|70291410||18/10/2017
6029468|64953614||19/06/2017
6029470|59512649||22/12/2016
6029473|57737549||18/11/2016
6029474|59102625||14/12/2016
6029498|63267446||20/04/2017
6029509|71465157||19/12/2017
6029511|58699230||13/12/2016
6029516|57917398||06/10/2016
6029517|66162317||16/06/2017
6029518|90002361||14/12/2017
6029529|69826077||08/08/2017
6029546|67424105||13/06/2017
6029548|67424105||13/06/2017
6029549|67424105||13/06/2017
6029550|57432164||25/05/2016
6029551|66491585||14/06/2017
6029554|69021521||26/07/2017
6029563|56382178||10/10/2016
6029565|59119913||16/12/2016
6029567|63551643||07/04/2017
6029595|63390331||24/03/2017
6029596|66256794||21/07/2017
6029598|66256443||21/07/2017
6029599|68522430||10/10/2017
6029607|60605786||23/12/2016
6029611|58157726||21/11/2016
6029630|62534415||10/03/2017
6029635|56490650||23/09/2016
6029637|69673603||25/09/2017
6029641|66308710||16/05/2017
6029651|57381168||27/09/2016
6029660|52747467||11/04/2016
6029693|70557323||25/10/2017
6029723|70636723||18/10/2017
6029727|69725142||13/09/2017
6029732|70199062||14/11/2017
6029736|64123985||18/05/2017
6029737|55894165||24/08/2016
6029738|52179732||21/01/2016
6029741|61201075||24/02/2017
6029743|60572326||19/12/2016
6029746|70614071||11/10/2017
6029747|67236985||18/07/2017
6029748|70620347||13/11/2017
6029749|69725142||13/09/2017
6029751|61060222||24/01/2017
6029754|59304144||16/11/2016
6029755|58565323||21/12/2016
6029756|65300046||26/06/2017
6029758|70680704||13/11/2017
6029760|61650113||15/02/2017
6029762|69354221||19/09/2017
6029763|52180196||21/01/2016
6029770|70862863||20/11/2017
6029779|90001124||13/12/2017
6029798|62147675||26/05/2017
6029799|61152155||21/02/2017
6029800|58338253||24/01/2017
6029802|59256360||08/05/2017
6029804|58338253||24/01/2017
6029805|62147675||26/05/2017
6029806|63345079||08/05/2017
6029843|70899745||10/11/2017
6029865|62586898||07/04/2017
6029866|90000498||12/12/2017
6029883|61338583||14/03/2017
6029892|57218482||17/10/2016
6029895|65658007||12/06/2017
6029913|67646424||19/07/2017
6029915|68576521||26/07/2017
6029938|62456764||23/03/2017
6029939|59081623||23/12/2016
6029940|59034906||15/12/2016
6029953|64383299||17/02/2017
6029954|64383299||17/02/2017
6029967|64480955||17/02/2017
6029980|64478111||01/03/2017
6029983|64482914||17/02/2017
6029984|64383299||17/02/2017
6029985|64383299||17/02/2017
6029986|52149369||02/02/2016
6029988|69776245||11/10/2017
6029998|61934506||08/05/2017
6029999|61455095||17/01/2017
6030001|59144726||13/02/2017
6030003|67114086||26/06/2017
6030006|61339495||14/03/2017
6030008|64670736||16/05/2017
6030009|60627339||21/02/2017
6030010|63024486||09/05/2017
6030011|52165890||19/02/2016
6030014|62969079||08/05/2017
6030015|69497140||25/08/2017
6030016|61587781||20/04/2017
6030018|71635820||23/11/2017
6030020|65978408||21/06/2017
6030046|60149820||23/01/2017
6030047|71985856||10/11/2017
6030048|64967176||22/05/2017
6030049|58615524||23/11/2016
6030051|90003601||22/12/2017
6030052|66913627||19/07/2017
6030053|90004207||22/12/2017
6030063|58699230||13/12/2016
6030079|59123014||24/11/2016
6030081|61046352||24/01/2017
6030090|59124997||24/11/2016
6030094|71857897||23/10/2017
6030096|60773653||19/01/2017
6030098|63135839||10/05/2017
6030099|59126605||24/11/2016
6030117|57911809||16/11/2016
6030119|60208178||13/02/2017
6030128|66981687||26/07/2017
6030132|58873365||26/01/2017
6030133|62671007||16/03/2017
6030135|71467098||24/10/2017
6030140|90003425||14/11/2017
6030142|60485060||19/01/2017
6030144|70422593||11/10/2017
6030147|65944028||21/06/2017
6030148|61435860||15/02/2017
6030149|68520733||14/08/2017
6030152|62025982||21/02/2017
6030155|67424105||13/06/2017
6030156|67424105||13/06/2017
6030168|62030598||24/02/2017
6030173|61480043||25/04/2017
6030180|59592221||24/02/2017
6030184|64495213||16/05/2017
6030186|57357384||23/11/2016
6030189|64219340||17/11/2017
6030215|90007503||22/12/2017
6030217|64214169||10/05/2017
6030254|57345646||20/10/2016
6030259|68919631||25/09/2017
6030263|69517474||25/09/2017
6030269|56281963||22/11/2016
6030271|57522156||30/09/2016
6030274|70796734||20/11/2017
6030280|59031890||19/12/2016
6030290|63078829||08/05/2017
6030292|57645616||10/10/2016
6030293|66108539||21/06/2017
6030298|60038846||23/12/2016
6030307|67073508||15/09/2017
6030309|67866433||21/07/2017
6030312|62876837||13/03/2017
6030332|63432083||17/07/2017
6030356|59247610||21/12/2016
6030357|61467337||24/02/2017
6030360|61038379||24/02/2017
6030367|66969542||21/07/2017
6030371|52141218||11/02/2016
6030377|90000673||27/11/2017
6030390|64403992||07/04/2017
6030391|64403992||07/04/2017
6030392|64403992||07/04/2017
6030393|64403992||07/04/2017
6030394|64403992||07/04/2017
6030395|64403992||07/04/2017
6030396|64403992||07/04/2017
6030397|64403992||07/04/2017
6030398|64403992||07/04/2017
6030399|64403992||07/04/2017
6030400|64403992||07/04/2017
6030401|64403992||07/04/2017
6030415|68318186||24/07/2017
6030423|52167742||26/01/2016
6030425|71518715||10/11/2017
6030427|66162317||16/06/2017
6030429|62298440||16/03/2017
6030439|65830308||01/05/2017
6030446|68751217||23/06/2017
6030448|68751217||23/06/2017
6030449|52147059||12/02/2016
6030451|68751217||23/06/2017
6030452|68751217||23/06/2017
6030453|68751217||23/06/2017
6030454|68751217||23/06/2017
6030455|68751217||23/06/2017
6030479|64658222||24/03/2017
6030513|57387620||21/07/2016
6030514|57387620||21/07/2016
6030515|57387620||21/07/2016
6030516|57387620||21/07/2016
6030529|64143821||21/06/2017
6030532|63912406||16/05/2017
6030534|59444075||16/05/2017
6030537|64143821||21/06/2017
6030540|52177656||20/01/2016
6030542|52166578||19/02/2016
6030560|64374549||21/02/2017
6030626|70133953||20/09/2017
6030627|63336329||25/05/2017
6030638|52157225||18/01/2016
6030657|65605179||25/09/2017
6030664|71787382||20/11/2017
6030727|52158506||12/01/2016
6030731|65711117||01/05/2017
6030734|71879684||23/10/2017
6030736|70790758||23/10/2017
6030750|57602585||17/10/2016
6030753|66079816||08/06/2017
6030754|63861527||17/04/2017
6030762|59480686||15/12/2016
6030765|63740863||30/01/2017
6030768|64525441||09/03/2017
6030786|64708288||10/05/2017
6030797|71413862||28/11/2017
6030799|57175459||17/10/2016
6030800|61707805||14/03/2017
6030815|66810013||25/07/2017
6030817|62927095||24/02/2017
6030836|68856772||25/09/2017
6030837|71503134||09/11/2017
6030841|52169197||22/01/2016
6030845|62155162||11/05/2017
6030885|63906374||27/04/2017
6030929|63579523||08/05/2017
6030932|60204520||18/01/2017
6030933|60204520||18/01/2017
6030934|60204520||18/01/2017
6030938|63550721||17/07/2017
6030954|65841854||14/09/2017
6030955|68998301||24/07/2017
6030971|90000228||21/11/2017
6030998|71511700||13/12/2017
6031009|64919916||26/06/2017
6031012|64920146||26/06/2017
6031015|59962833||19/12/2016
6031016|62937495||26/06/2017
6031018|56328652||17/10/2016
6031019|62069780||19/04/2017
6031020|71956306||14/12/2017
6031022|67777460||08/08/2017
6031023|61661901||14/03/2017
6031024|59889030||23/03/2017
6031025|66845053||19/10/2017
6031035|58821340||15/11/2016
6031055|52176375||01/01/2016
6031070|62737566||16/03/2017
6031074|58160490||23/03/2017
6031075|57963086||17/10/2016
6031101|64783175||30/03/2017
6031102|90102614||01/10/2017
6031110|62476844||15/03/2017
6031114|61455347||13/02/2017
6031115|65677643||12/06/2017
6031132|63646213||21/03/2017
6031146|65764520||23/05/2017
6031180|52175346||21/01/2016
6031192|66306878||25/04/2017
6031207|60011275||13/12/2016
6031208|60011275||13/12/2016
6031209|60011275||13/12/2016
6031233|66311377||26/07/2017
6031236|68322493||24/07/2017
6031237|68999574||14/09/2017
6031261|70142090||06/10/2017
6031262|68442245||26/07/2017
6031266|69875725||13/12/2017
6031269|59645168||23/01/2017
6031306|63117466||17/04/2017
6031307|62790315||16/03/2017
6031377|60116128||15/02/2017
6031379|69849621||26/09/2017
6031385|65048036||20/07/2017
6031388|60123306||15/02/2017
6031390|67657853||19/07/2017
6031509|57526901||18/01/2017
6031516|63556338||23/03/2017
6031517|63627765||21/04/2017
6031532|68923948||20/09/2017
6031533|68724814||10/08/2017
6031536|69696419||16/08/2017
6031539|69225243||24/07/2017
6031574|56309240||19/09/2016
6031575|60732464||20/01/2017
6031576|60732698||20/01/2017
6031578|69007895||25/07/2017
6031595|62882248||24/04/2017
6031599|58287850||25/10/2016
6031602|65902151||08/06/2017
6031609|70134748||08/08/2017
6031619|67039675||16/06/2017
6031620|90001654||19/12/2017
6031639|71672740||24/11/2017
6031641|60352803||23/01/2017
6031654|69251706||26/07/2017
6031659|65300046||26/06/2017
6031676|62528986||18/07/2017
6031687|70436659||24/08/2017
6031710|57487905||13/12/2016
6031711|60051786||18/01/2017
6031725|61078908||24/02/2017
6031727|61437946||26/01/2017
6031761|70133584||20/09/2017
6031762|57173266||28/09/2016
6031763|54243724||10/05/2016
6031816|90003446||12/12/2017
6031825|62157004||22/02/2017
6031829|57230393||26/09/2016
6031833|66438017||26/07/2017
6031839|69153975||20/09/2017
6031842|63075004||15/03/2017
6031843|63075004||15/03/2017
6031844|63075004||15/03/2017
6031845|63075004||15/03/2017
6031853|65747672||23/05/2017
6031854|63075004||15/03/2017
6031859|66001025||21/07/2017
6031873|64095688||23/05/2017
6031885|67982402||21/09/2017
6031891|65579813||16/05/2017
6031927|59155183||21/12/2016
6031931|69432836||12/09/2017
6031932|57950553||07/11/2016
6031958|61665442||30/05/2017
6031960|63528168||16/05/2017
6031982|64273614||17/04/2017
6032000|58990732||23/12/2016
6032004|69594437||08/08/2017
6032009|66918673||24/07/2017
6032038|57372166||24/01/2017
6032047|58291816||21/12/2016
6032054|57964367||13/12/2016
6032055|60392342||21/03/2017
6032057|63096220||21/04/2017
6032059|66002774||26/06/2017
6032067|70719041||10/10/2017
6032084|62478317||17/04/2017
6032095|57384642||10/08/2016
6032098|61079082||14/03/2017
6032103|54032717||17/11/2016
6032114|52180682||28/01/2016
6032119|69606203||10/08/2017
6032120|67458953||24/07/2017
6032128|58965298||19/12/2016
6032133|68987836||17/10/2017
6032134|54240960||10/05/2016
6032135|65777170||09/10/2017
6032138|52164268||18/02/2016
6032145|69332795||18/09/2017
6032146|67115133||12/06/2017
6032154|63285071||20/04/2017
6032160|68907399||20/09/2017
6032175|62237784||15/02/2017
6032180|60582843||20/01/2017
6032181|71068404||25/09/2017
6032183|54137804||26/08/2016
6032184|62330082||17/03/2017
6032187|62945117||20/04/2017
6032188|59876138||20/01/2017
6032189|90000891||21/11/2017
6032197|70228757||19/10/2017
6032199|67669581||07/08/2017
6032200|66248722||14/06/2017
6032201|66342049||26/06/2017
6032202|71243207||13/11/2017
6032206|64435945||12/05/2017
6032207|60422715||23/01/2017
6032212|61442445||24/02/2017
6032214|57433193||20/10/2016
6032237|58558748||23/12/2016
6032243|60597218||22/02/2017
6032244|58675629||30/01/2017
6032247|64347057||16/05/2017
6032273|69186110||24/10/2017
6032285|52378370||12/05/2016
6032286|58872560||25/11/2016
6032288|67564036||11/07/2017
6032290|62154240||21/02/2017
6032291|57377940||19/10/2016
6032299|62154240||21/02/2017
6032305|62236989||17/04/2017
6032306|67564036||11/07/2017
6032307|67564036||11/07/2017
6032311|71401152||23/11/2017
6032313|65072909||25/05/2017
6032315|66510394||26/05/2017
6032317|61352939||10/02/2017
6032318|58788661||15/12/2016
6032347|59807741||13/12/2016
6032350|62029765||21/03/2017
6032356|66309866||17/07/2017
6032364|61143756||26/01/2017
6032366|62052141||23/03/2017
6032381|66552620||25/07/2017
6032391|55878354||22/09/2016
6032402|63569726||06/10/2017
6032408|64355984||24/05/2017
6032614|60101267||07/02/2017
6032620|70179234||13/09/2017
6032622|60786311||13/03/2017
6032623|56268537||28/07/2016
6032637|58974669||15/12/2016
6032642|65337882||26/05/2017
6032647|58573413||24/03/2017
6032659|90000770||12/12/2017
6032661|71544809||14/12/2017
6032664|60034343||26/01/2017
6032672|65511908||25/05/2017
6032674|56250823||22/09/2016
6032676|71669472||12/12/2017
6032690|67474998||21/09/2017
6032694|62258425||22/02/2017
6032701|66106463||19/06/2017
6032702|69073429||10/08/2017
6032703|69425307||22/08/2017
6032731|56333988||20/02/2017
6032732|70978659||21/11/2017
6032733|70800448||20/09/2017
6032734|70800448||20/09/2017
6032739|69651933||10/10/2017
6032751|55978250||27/10/2016
6032766|62063832||10/02/2017
6032768|63588525||25/05/2017
6032787|71051953||16/11/2017
6032792|63588525||25/05/2017
6032798|52181126||21/01/2016
6032818|56440352||21/09/2016
6032822|58287743||16/11/2016
6032825|51646495||15/02/2016
6032826|66500732||15/06/2017
6032830|66763403||23/06/2017
6032840|69555792||23/11/2017
6032841|65141423||25/05/2017
6032854|70896388||23/10/2017
6032865|57611460||29/09/2016
6032868|59102022||14/12/2016
6032871|62348534||15/09/2017
6032872|62687248||13/03/2017
6032882|60942073||25/01/2017
6032883|55845507||28/07/2016
6032905|65264379||09/06/2017
6032917|59065074||17/11/2016
6032918|59064999||17/11/2016
6032925|59760225||15/03/2017
6032928|69382635||26/07/2017
6032930|64536277||07/04/2017
6032939|67424105||13/06/2017
6032940|67424105||13/06/2017
6032941|57383478||26/05/2016
6032942|59847173||15/12/2017
6032943|62242652||13/03/2017
6032945|69463256||18/09/2017
6032950|58383866||25/10/2016
6032953|71461850||18/10/2017
6032955|64398529||25/05/2017
6032962|52151618||15/02/2016
6032981|65602209||16/05/2017
6032983|62789113||24/03/2017
6032995|70639576||11/10/2017
6032999|58157726||21/11/2016
6033024|62110180||01/03/2017
6033027|56266451||29/09/2016
6033036|69673603||25/09/2017
6033044|57746434||21/11/2016
6033048|58162693||18/01/2017
6033051|61965043||23/02/2017
6033063|64051870||20/04/2017
6033080|61598986||15/02/2017
6033129|66046834||19/07/2017
6033130|69810556||10/11/2017
6033133|54245421||12/05/2016
6033134|66611220||08/08/2017
6033139|61650113||15/02/2017
6033140|69952670||11/10/2017
6033141|70614071||11/10/2017
6033142|65001843||10/05/2017
6033145|69473160||08/08/2017
6033147|69251706||26/07/2017
6033151|66361703||21/06/2017
6033154|61308472||25/01/2017
6033155|66046941||19/07/2017
6033157|59178737||28/11/2016
6033158|65001843||10/05/2017
6033162|54245421||12/05/2016
6033165|69001685||25/08/2017
6033167|58057685||14/11/2016
6033170|70636723||18/10/2017
6033174|56998845||20/02/2017
6033175|52161990||28/01/2016
6033176|61079703||21/02/2017
6033182|71245985||24/10/2017
6033190|60117274||20/01/2017
6033191|68750908||10/08/2017
6033192|57145348||17/10/2016
6033215|62245406||27/06/2017
6033216|61653704||07/04/2017
6033217|57410863||17/11/2016
6033218|52146516||29/01/2016
6033220|61653704||07/04/2017
6033221|61653704||07/04/2017
6033222|62147675||26/05/2017
6033223|61653704||07/04/2017
6033224|52146516||29/01/2016
6033227|61152155||21/02/2017
6033228|52146516||29/01/2016
6033232|66929517||16/06/2017
6033242|56938488||25/10/2016
6033246|69202544||26/07/2017
6033272|57498245||21/09/2016
6033274|64095930||18/04/2017
6033286|69005341||16/10/2017
6033289|90001493||14/12/2017
6033310|61938874||21/02/2017
6033324|65693823||09/05/2017
6033328|90000445||23/11/2017
6033336|56938488||25/10/2016
6033352|64486562||08/05/2017
6033354|64769430||08/05/2017
6033359|63891386||19/04/2017
6033403|64383299||17/02/2017
6033405|64482914||17/02/2017
6033406|64489802||01/03/2017
6033407|64287293||01/02/2017
6033408|64383299||17/02/2017
6033418|64383299||17/02/2017
6033420|64487123||01/03/2017
6033427|64475502||27/02/2017
6033429|64480955||17/02/2017
6033431|64383299||17/02/2017
6033432|64383299||17/02/2017
6033433|64518273||01/03/2017
6033434|64484018||17/02/2017
6033443|90002803||23/11/2017
6033453|61455095||17/01/2017
6033454|61455698||17/01/2017
6033456|59116060||16/12/2016
6033457|64419162||09/05/2017
6033459|57346431||19/09/2016
6033460|69575872||21/08/2017
6033461|56003556||26/09/2016
6033462|52155149||18/02/2016
6033464|65743655||26/06/2017
6033466|65048387||21/06/2017
6033472|62190024||24/02/2017
6033489|66913627||19/07/2017
6033508|61938757||09/05/2017
6033513|67943154||18/07/2017
6033517|64490986||18/07/2017
6033533|52170048||26/01/2016
6033536|64273362||21/04/2017
6033545|90001492||21/11/2017
6033546|62026057||21/02/2017
6033550|70422593||11/10/2017
6033551|58367083||16/11/2016
6033560|61370457||25/01/2017
6033564|66930467||26/06/2017
6033566|65536421||24/07/2017
6033567|65944028||21/06/2017
6033569|90003425||14/11/2017
6033572|63392165||16/06/2017
6033575|62665451||16/03/2017
6033576|90003425||14/11/2017
6033577|65535636||24/07/2017
6033579|62167638||15/03/2017
6033580|62263878||14/03/2017
6033581|61391818||13/02/2017
6033583|70755545||24/10/2017
6033584|70246400||25/08/2017
6033586|67424105||13/06/2017
6033587|67424105||13/06/2017
6033588|65319995||12/06/2017
6033600|67306546||09/06/2017
6033620|90007503||22/12/2017
6033650|90002086||14/12/2017
6033658|56281963||22/11/2016
6033662|70880516||10/11/2017
6033672|69962612||22/09/2017
6033677|67494951||16/06/2017
6033697|64895323||20/06/2017
6033699|62876837||13/03/2017
6033700|52181477||21/01/2016
6033706|65547257||08/06/2017
6033718|90001065||16/11/2017
6033751|61061610||14/03/2017
6033753|61978296||23/03/2017
6033772|64403992||07/04/2017
6033773|64403992||07/04/2017
6033774|64403992||07/04/2017
6033775|64403992||07/04/2017
6033776|64403992||07/04/2017
6033777|64403992||07/04/2017
6033778|64403992||07/04/2017
6033779|64403992||07/04/2017
6033785|63650385||19/04/2017
6033798|62298440||16/03/2017
6033803|70433185||17/10/2017
6033805|64591084||19/04/2017
6033807|68459902||14/08/2017
6033815|66552620||25/07/2017
6033817|63327444||17/01/2017
6033818|65824159||12/05/2017
6033819|65830308||27/04/2017
6033823|68751217||23/06/2017
6033825|54930164||19/05/2016
6033826|57672253||10/10/2016
6033827|57672019||10/10/2016
6033828|68751217||23/06/2017
6033829|68751217||23/06/2017
6033830|68751217||23/06/2017
6033831|68751217||23/06/2017
6033832|58190512||14/12/2016
6033833|68751217||23/06/2017
6033834|70514427||17/10/2017
6033840|58347255||19/12/2016
6033845|63912874||20/04/2017
6033900|57387620||21/07/2016
6033901|57387620||21/07/2016
6033902|57387620||21/07/2016
6033903|57387620||21/07/2016
6033904|57387620||21/07/2016
6033905|57387620||21/07/2016
6033915|52164861||19/02/2016
6033921|52179966||25/01/2016
6033924|52164988||19/02/2016
6033925|52179363||25/01/2016
6033946|66094832||31/05/2017
6033955|69861776||11/10/2017
6034032|70486598||17/10/2017
6034037|58454825||10/10/2017
6034038|56637489||26/09/2016
6034040|62533017||22/03/2017
6034064|62766414||24/07/2017
6034115|90233541||03/05/2017
6034116|52146498||12/02/2016
6034134|65711603||01/05/2017
6034144|66501878||10/08/2017
6034156|62812229||14/03/2017
6034165|62812229||14/03/2017
6034169|56420524||17/10/2016
6034170|52148709||15/02/2016
6034198|59985046||24/01/2017
6034200|63117690||08/05/2017
6034201|56344697||25/10/2016
6034202|61687346||24/02/2017
6034203|54970675||11/03/2016
6034204|54971605||14/01/2016
6034205|60735938||20/02/2017
6034206|61471995||21/02/2017
6034212|59430144||16/12/2016
6034221|65490888||08/06/2017
6034238|63900416||08/05/2017
6034239|68834985||24/08/2017
6034280|61247921||08/02/2017
6034317|57079453||17/10/2016
6034320|60204520||18/01/2017
6034328|62434626||05/04/2017
6034342|58411929||27/01/2017
6034387|56381752||25/11/2016
6034392|68626246||23/08/2017
6034393|57919950||14/11/2016
6034394|62038271||18/04/2017
6034397|57849328||17/11/2016
6034400|65746994||18/07/2017
6034412|52175570||01/01/2016
6034415|64376625||21/02/2017
6034417|63274975||17/01/2017
6034446|58792375||13/12/2016
6034447|59247854||15/11/2016
6034448|58792492||20/01/2017
6034479|64123868||08/05/2017
6034483|64722031||21/04/2017
6034488|59226493||20/01/2017
6034489|59226376||20/01/2017
6034490|63563371||17/04/2017
6034516|56997447||10/10/2016
6034559|52164141||11/02/2016
6034568|52174065||22/01/2016
6034571|60913612||23/12/2016
6034582|61188476||07/02/2017
6034588|66072676||22/05/2017
6034590|63735644||25/01/2017
6034607|60011275||13/12/2016
6034608|60011275||13/12/2016
6034609|60011275||13/12/2016
6034616|60363629||19/12/2016
6034617|60363629||19/12/2016
6034625|64056331||12/05/2017
6034638|68919631||25/09/2017
6034642|69217153||16/10/2017
6034655|61225531||13/03/2017
6034694|70095373||23/10/2017
6034696|70826972||23/10/2017
6034708|66494339||24/07/2017
6034749|61297860||22/02/2017
6034752|68399886||24/07/2017
6034760|67370238||10/08/2017
6034764|67923550||25/07/2017
6034765|60559368||14/02/2017
6034775|67571196||24/07/2017
6034778|67084199||11/07/2017
6034779|66952488||19/07/2017
6034790|64480090||01/03/2017
6034828|65263602||20/06/2017
6034833|56295777||15/12/2016
6034836|57783461||23/12/2016
6034839|58477992||23/12/2016
6034842|65315851||07/04/2017
6034846|60300419||06/04/2017
6034857|66735098||18/09/2017
6034881|63733334||19/04/2017
6034882|55562143||25/07/2016
6034885|70202584||25/09/2017
6034887|70516368||21/09/2017
6034888|70516368||21/09/2017
6034889|70516368||21/09/2017
6034902|62005299||17/03/2017
6034908|66077254||23/06/2017
6034912|61975443||18/04/2017
6034916|52162678||29/01/2016
6034920|69453945||10/08/2017
6034981|59572034||15/12/2016
6034982|52149855||11/02/2016
6035006|66902432||25/09/2017
6035007|54225954||18/05/2016
6035029|52174803||18/01/2016
6035033|62659798||22/03/2017
6035083|63792878||24/04/2017
6035089|71963718||24/11/2017
6035093|70409887||25/09/2017
6035094|57360293||18/10/2016
6035097|58872084||16/12/2016
6035110|61894822||20/04/2017
6035219|66211003||09/10/2017
6035220|68882497||26/09/2017
6035243|57386718||12/07/2016
6035247|65977127||24/07/2017
6035248|70194853||16/10/2017
6035266|71048431||15/09/2017
6035272|60317455||22/02/2017
6035286|65461689||12/06/2017
6035311|90001654||19/12/2017
6035312|60987396||23/01/2017
6035350|69955541||14/09/2017
6035361|64566981||22/05/2017
6035363|65335211||08/08/2017
6035372|61079703||21/02/2017
6035374|69967531||16/10/2017
6035378|61650113||15/02/2017
6035379|64544853||20/06/2017
6035380|65928685||12/06/2017
6035387|64123985||18/05/2017
6035389|52161990||28/01/2016
6035393|65001843||10/05/2017
6035394|65669805||26/05/2017
6035401|61279370||15/03/2017
6035403|58057685||14/11/2016
6035405|59809331||08/08/2017
6035423|70301092||25/09/2017
6035440|66634649||08/08/2017
6035445|65575651||20/06/2017
6035451|63467024||21/03/2017
6035464|63414817||17/01/2017
6035475|64526246||10/03/2017
6035485|70078398||14/09/2017
6035493|66119599||26/06/2017
6035494|64895323||20/06/2017
6035504|59114129||23/12/2016
6035506|61828199||09/02/2017
6035515|63159684||17/04/2017
6035518|63159684||17/04/2017
6035531|69318681||16/08/2017
6035533|66545452||09/06/2017
6035555|68122195||11/10/2017
6035568|62108814||07/04/2017
6035591|64572410||16/06/2017
6035598|63583092||14/06/2017
6035600|70613304||11/10/2017
6035602|65838225||19/07/2017
6035603|64945524||14/06/2017
6035609|57419700||14/11/2016
6035612|71564385||09/11/2017
6035636|56651601||22/09/2016
6035637|60529130||22/02/2017
6035659|66388040||21/09/2017
6035667|61566196||14/03/2017
6035669|64133062||19/04/2017
6035670|65087149||09/05/2017
6035674|59645654||13/12/2016
6035680|62725225||15/03/2017
6035688|61968868||21/02/2017
6035689|57377940||19/10/2016
6035692|54229854||13/05/2016
6035695|58863703||26/01/2017
6035698|64288330||20/04/2017
6035699|62154240||21/02/2017
6035702|64208631||18/05/2017
6035704|57583776||29/09/2016
6035706|66510394||26/05/2017
6035707|71883037||10/11/2017
6035712|70110641||06/10/2017
6035727|67045689||21/07/2017
6035733|52145955||15/02/2016
6035734|58753514||18/11/2016
6035735|70800448||20/09/2017
6035747|64207846||14/06/2017
6035766|66512002||27/06/2017
6035771|63075004||15/03/2017
6035778|68382733||11/10/2017
6035779|57386718||14/07/2016
6035814|58349799||21/02/2017
6035817|90000460||14/12/2017
6035818|70273416||11/10/2017
6035820|61984921||24/03/2017
6035822|59912273||17/04/2017
6035826|69394625||06/10/2017
6035832|66036803||25/05/2017
6035845|59490015||23/12/2016
6035860|70895845||11/10/2017
6035861|64882286||16/05/2017
6035864|70716432||11/10/2017
6035866|70716432||11/10/2017
6035868|90002461||12/12/2017
6035876|61067100||20/02/2017
6035880|56842304||28/09/2016
6035888|62429389||18/04/2017
6035902|71061740||23/10/2017
6035903|57686805||20/01/2017
6035907|70975554||06/10/2017
6035908|62401527||23/03/2017
6035919|66032534||12/06/2017
6035931|69798032||13/11/2017
6035946|71446358||08/11/2017
6035947|62977772||23/03/2017
6035952|63075004||15/03/2017
6035953|63075004||15/03/2017
6035962|52150337||09/02/2016
6035969|63075004||15/03/2017
6035970|63075004||15/03/2017
6035971|63075004||15/03/2017
6035981|56406906||07/11/2016
6036018|62604551||17/04/2017
6036028|61356353||24/04/2017
6036029|68467254||07/08/2017
