ACT_ID|ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_REM|BBVA_COD_PROMOCION|BBVA_CLASE
509234|7304319|503873|085622-01|00003900
509235|7304320|503874|082501-01|00003900
509236|7304321|503875|084032-01|00003900
509237|7325355|503876|076560-01|00003900
509238|7304322|503877|082518-01|00003900
509240|7304324|503879|084537-01|00003900
509241|7304325|503880|082599-01|00003900
509242|7304326|503881|082612-01|00003900
509243|7304327|503882|075030-01|00003900
509244|7304328|503883|084018-01|00003900
509245|7304329|503884|082640-01|00003900
509246|7304330|503885|084494-01|00003900
509247|7304331|503886|083989-01|00003900
509250|7325356|503889|082723-01|00003900
509251|7325357|503890|082724-01|00003900
508345|7303637|502984|U15278-01|00080000
508346|7303638|502985|U15278-01|00080000
508347|7303639|502986|070776-01|00003900
508348|7303640|502987|070775-01|00003900
508350|7303642|502989|075028-01|00003900
508351|7303643|502990|070088-01|00003900
508352|7303644|502991|085068-01|00003900
508354|7303646|502993|070820-01|00003900
508355|7303647|502994|075037-01|00003900
508356|7303648|502995|070817-01|00003900
508357|7303649|502996|077197-01|
508358|7303650|502997|076142-01|00003900
508360|7303652|502999|075052-01|00003900
508361|7303653|503000|070044-01|00003900
508362|7303654|503001|070824-01|00003900
536400|7323962|531039|Q81638-01|00003900
536401|7323963|531040|Q81638-01|00003900
536403|7323965|531042|Q81638-01|00003900
536404|7323966|531043|Q81638-01|00003900
536405|7323967|531044|Q81638-01|00003900
536406|7323968|531045|Q81638-01|00003900
536407|7323969|531046|Q81638-01|00003900
536408|7323970|531047|Q81638-01|00003900
536409|7323971|531048|Q81638-01|00003900
536410|7323972|531049|Q81638-01|00003900
536411|7323973|531050|Q81638-01|00003900
536413|7323975|531052|Q81638-01|00003900
536414|7323976|531053|Q81638-01|00003900
536415|7323977|531054|Q81638-01|00003900
536416|7323978|531055|Q81638-01|00003900
536417|7323979|531056|Q81638-01|00003900
536418|7323980|531057|Q81638-01|00003900
536420|7323982|531059|Q81638-01|00003900
536422|7323984|531061|Q81638-01|00003900
536423|7323985|531062|Q81638-01|00003900
536424|7323986|531063|Q81638-01|00003900
536425|7323987|531064|Q81638-01|00003900
536426|7323988|531065|Q81638-01|00003900
536427|7323989|531066|Q81638-01|00003900
536428|7323990|531067|Q81638-01|00003900
536429|7323991|531068|Q81638-01|00003900
536430|7323992|531069|Q81638-01|00003900
536937|7324489|531576|Q81854-01|00100000
536939|7324491|531578|Q81854-01|00100000
536940|7324492|531579|Q81854-01|00100000
536941|7324493|531580|Q81854-01|00100000
536943|7324495|531582|Q81854-01|00100000
536944|7324496|531583|Q81854-01|00100000
536945|7324497|531584|Q81856-01|
536946|7324498|531585|Q81858-01|00003900
536948|7324500|531587|Q81860-01|
536949|7324501|531588|Q81861-01|00003900
536950|7324502|531589|Q81862-01|
536951|7324503|531590|Q81863-01|00003900
536952|7324504|531591|Q81863-01|00003900
536953|7324505|531592|Q81863-01|00003900
536955|7324507|531594|Q81865-01|00003900
536956|7324508|531595|Q81866-01|00003900
536957|7324509|531596|Q81868-01|00003900
536958|7324510|531597|Q81869-01|00003900
536959|7324511|531598|Q81870-01|00003900
536960|7324512|531599|Q81871-01|00003900
536961|7324513|531600|Q81872-01|00003900
536962|7324514|531601|Q81346-01|00080000
536963|7324515|531602|Q81881-01|
536965|7324517|531604|Q81890-01|00004100
536966|7324518|531605|146624-01|
536968|7324520|531607|146624-01|00080000
536969|7324521|531608|146624-01|00080000
536970|7324522|531609|146624-01|00080000
537466|7325019|532105|Q82214-01|00003900
537467|7325020|532106|Q82214-01|00003900
537468|7325021|532107|Q82214-01|00003900
537469|7325022|532108|Q82214-01|00003900
537470|7325023|532109|Q82214-01|00003900
537471|7325024|532110|Q82214-01|00003900
537472|7325025|532111|Q82214-01|00003900
537473|7325026|532112|Q82214-01|00003900
537474|7325027|532113|Q82214-01|00003900
537475|7325028|532114|Q82214-01|00003900
537476|7325029|532115|Q82214-01|00003900
537478|7325031|532117|Q82214-01|00003900
537479|7325032|532118|Q82214-01|00003900
537480|7325033|532119|Q82214-01|00003900
537481|7325034|532120|Q82214-01|00003900
537482|7325035|532121|Q82214-01|00003900
537483|7325036|532122|Q82214-01|00003900
537485|7325038|532124|Q82215-01|00080000
537486|7325039|532125|Q82216-01|00080000
537488|7325041|532127|Q82218-01|00004100
537489|7325042|532128|Q82220-01|00003900
537490|7325043|532129|Q82221-01|00003900
537491|7325044|532130|Q82222-01|00004100
537492|7325045|532131|Q82223-01|00004100
537493|7325046|532132|Q82223-01|00004100
537494|7325047|532133|Q82224-01|
537495|7325048|532134|Q82225-01|00003900
537496|7325049|532135|Q82226-01|00003900
537498|7325051|532137|Q82227-01|00003900
537968|7386785|532607|Q82449-01|
537969|7386786|532608|Q82449-01|
537970|7386787|532609|Q82449-01|
537972|7386789|532611|Q82449-01|
537973|7386790|532612|Q82449-01|
537974|7386791|532613|Q82449-01|
537975|7386792|532614|Q82449-01|
537976|7386793|532615|Q82449-01|
537977|7386794|532616|Q82449-01|
537978|7386795|532617|Q82449-01|
537980|7386797|532619|Q82449-01|
537981|7386798|532620|Q82450-01|00003900
537982|7386799|532621|Q82451-01|00080000
537984|7386801|532623|Q82453-01|
537985|7386802|532624|Q82454-01|00060000
537986|7386803|532625|Q82455-01|
537987|7386804|532626|Q82456-01|
537988|7386805|532627|Q82457-01|
537990|7386807|532629|H14937-01|00003900
537991|7386808|532630|H14937-01|00003900
537992|7386809|532631|Q82460-01|
537993|7386810|532632|Q82460-01|
537994|7386811|532633|Q82460-01|
537995|7386812|532634|Q82458-01|
537996|7386813|532635|Q82458-01|
537997|7386814|532636|Q82458-01|
537998|7386815|532637|Q82458-01|
538000|7386817|532639|Q82458-01|
538001|7386818|532640|Q82458-01|
536433|7323995|531072|Q81638-01|00003900
536434|7323996|531073|Q81638-01|00003900
536435|7323997|531074|Q81638-01|00003900
536437|7323999|531076|Q81638-01|00003900
536438|7324000|531077|Q81638-01|00003900
536439|7324001|531078|Q81638-01|00003900
536440|7324002|531079|Q81638-01|00003900
536441|7324003|531080|Q81638-01|00003900
536442|7324004|531081|Q81638-01|00003900
536443|7324005|531082|Q81638-01|00003900
536444|7324006|531083|Q81638-01|00003900
536445|7324007|531084|Q81638-01|00003900
536447|7324009|531086|Q81638-01|00003900
536448|7324010|531087|Q81638-01|00003900
536449|7324011|531088|Q81638-01|00003900
536450|7324012|531089|Q81638-01|00003900
536451|7324013|531090|Q81638-01|00003900
536452|7324014|531091|Q81638-01|00003900
536453|7324015|531092|Q81638-01|00003900
536454|7324016|531093|Q81638-01|00003900
536456|7324018|531095|Q81638-01|00003900
536457|7324019|531096|Q81638-01|00003900
536459|7324021|531098|Q81638-01|00003900
536460|7324022|531099|Q81638-01|00003900
536461|7324023|531100|Q81638-01|00003900
536462|7324024|531101|Q81638-01|00003900
536463|7324025|531102|Q81638-01|00003900
536971|7324523|531610|146584-01|
536972|7324524|531611|146584-01|
536974|7324526|531613|146584-01|
536975|7324527|531614|146584-01|00080000
536976|7324528|531615|146584-01|00080000
536977|7324529|531616|146584-01|00080000
536978|7324530|531617|146584-01|00080000
536979|7324531|531618|146584-01|00080000
536980|7324532|531619|146584-01|00080000
536981|7324533|531620|146584-01|
536982|7324534|531621|146584-01|
536984|7324536|531623|146584-01|00080000
536985|7324537|531624|146584-01|00080000
536986|7324538|531625|146584-01|
536987|7324539|531626|146584-01|00080000
536988|7324540|531627|146584-01|00080000
536990|7324542|531629|146584-01|
536991|7324543|531630|Q81894-01|00003900
536992|7324544|531631|Q81895-01|00003900
536994|7324546|531633|Q81897-01|00003900
536995|7324547|531634|Q81898-01|00003900
536996|7324548|531635|Q81899-01|00003900
536997|7324550|531636|Q81901-01|00003900
536998|7324551|531637|Q81902-01|00003900
536999|7324552|531638|Q81903-01|00003900
537000|7324553|531639|Q81905-01|00003900
537001|7324554|531640|Q81906-01|00003900
537002|7324555|531641|Q81907-01|00080000
537499|7325052|532138|Q82229-01|00003900
537500|7325053|532139|Q82230-01|00003900
537501|7325054|532140|Q82231-01|00004100
537503|7325056|532142|Q82233-01|00003900
537504|7325057|532143|Q82233-01|00003900
537505|7325058|532144|Q82233-01|00003900
537506|7325059|532145|Q82234-01|00003900
537507|7325060|532146|Q82235-01|00003900
537508|7325061|532147|Q82236-01|00003900
537509|7325062|532148|Q82237-01|00003900
537510|7325063|532149|Q82239-01|00003901
537512|7325065|532151|Q82241-01|00003900
537513|7325066|532152|Q82242-01|00004100
537514|7325067|532153|Q82243-01|
537516|7325069|532155|Q82245-01|00060000
537517|7325070|532156|Q82246-01|00003900
537518|7325071|532157|Q82247-01|00003900
537519|7325072|532158|H02067-01|00003900
537520|7325073|532159|Q82248-01|00003900
537522|7325075|532161|Q82248-01|00003900
537523|7325076|532162|Q82249-01|00003900
537524|7325077|532163|Q82249-01|00003900
537525|7325078|532164|Q82249-01|00003900
537526|7325079|532165|Q82249-01|00003900
537527|7325080|532166|Q82249-01|00003900
537528|7325081|532167|Q82249-01|00003900
537529|7325082|532168|Q82250-01|
537531|7325084|532170|Q82252-01|00003900
537532|7325085|532171|Q82253-01|
538002|7386819|532641|Q82458-01|
538003|7386820|532642|Q82458-01|
538004|7386821|532643|Q82458-01|
538006|7386823|532645|Q82462-01|
538008|7386825|532647|Q82447-01|
538009|7386826|532648|Q82447-01|
538010|7386827|532649|Q82447-01|
538011|7386828|532650|Q82447-01|
538012|7386829|532651|Q82447-01|
538013|7386830|532652|Q82447-01|
538014|7386831|532653|Q82447-01|
538016|7386833|532655|Q82447-01|
538017|7386834|532656|Q82447-01|
538018|7386835|532657|Q82447-01|
538019|7386836|532658|Q82447-01|
538020|7386837|532659|Q82447-01|
538021|7386838|532660|Q82463-01|
538022|7387391|532661|Q82464-01|
538023|7387392|532662|Q82465-01|
538024|7387393|532663|Q82466-01|
538026|7387395|532665|Q82471-01|
538027|7387396|532666|Q82472-01|
538028|7387397|532667|Q82473-01|
538029|7387398|532668|Q82474-01|
538031|7387400|532670|Q82476-01|
538032|7387401|532671|Q82477-01|
538033|7387402|532672|Q82477-01|
538034|7387403|532673|Q82478-01|
538035|7387404|532674|Q82479-01|
536464|7324026|531103|Q81638-01|00003900
536465|7324027|531104|Q81638-01|00003900
536466|7324028|531105|Q81638-01|00003900
536467|7324029|531106|Q81638-01|00003900
536469|7324031|531108|Q81638-01|00003900
536471|7324033|531110|Q81638-01|00003900
536472|7324034|531111|Q81638-01|00003900
536473|7324035|531112|Q81638-01|00003900
536474|7324036|531113|Q81638-01|00003900
536475|7324037|531114|Q81638-01|00003900
536476|7324038|531115|Q81638-01|00003900
536477|7324039|531116|Q81638-01|00003900
536478|7324040|531117|Q81638-01|00003900
536479|7324041|531118|Q81638-01|00003900
536481|7324043|531120|Q81638-01|00003900
536482|7324044|531121|Q81638-01|00003900
536483|7324045|531122|Q81638-01|00003900
536484|7324046|531123|Q81638-01|00003900
536485|7324047|531124|Q81638-01|00003900
536486|7324048|531125|Q81638-01|00003900
536487|7324049|531126|Q81638-01|00003900
536488|7324050|531127|Q81638-01|00003900
536490|7324052|531129|Q81638-01|00003900
536491|7324053|531130|Q81638-01|00003900
536493|7324055|531132|Q81638-01|00003900
536494|7324056|531133|Q81638-01|00003900
536496|7324058|531135|Q81638-01|00003900
537005|7324558|531644|Q81907-01|00080000
537006|7324559|531645|Q81907-01|00080000
537007|7324560|531646|Q81907-01|00080000
537008|7324561|531647|Q81907-01|00080000
537009|7324562|531648|Q81907-01|00080000
537010|7324563|531649|Q81907-01|00080000
537011|7324564|531650|Q81908-01|00003900
537012|7324565|531651|Q81909-01|00003900
537015|7324568|531654|Q81912-01|00003900
537016|7324569|531655|Q81915-01|00003900
537017|7324570|531656|Q81918-01|
537018|7324571|531657|Q81919-01|00003900
537019|7324572|531658|Q81920-01|
537020|7324573|531659|Q81921-01|00003900
537021|7324574|531660|Q81923-01|00003900
537022|7324575|531661|Q81922-01|00003900
537024|7324577|531663|Q81926-01|00003900
537025|7324578|531664|Q81925-01|
537026|7324579|531665|Q81927-01|
537027|7324580|531666|Q81928-01|00003900
537028|7324581|531667|Q81929-01|00003900
537029|7324582|531668|Q81930-01|00003900
537030|7324583|531669|Q81931-01|00003900
537031|7324584|531670|Q81932-01|00003900
537032|7324585|531671|Q81933-01|00080000
537034|7324587|531673|Q81933-01|00080000
537035|7324588|531674|Q81933-01|00080000
537036|7324589|531675|Q81933-01|00080000
537037|7324590|531676|Q81934-01|00003900
537533|7325086|532172|Q82254-01|00003900
537534|7325087|532173|Q82255-01|00003900
537535|7325088|532174|Q82256-01|00003900
537536|7325089|532175|Q82256-01|00003900
537538|7325091|532177|Q82256-01|00003900
537539|7325092|532178|Q82256-01|00003900
537540|7325093|532179|Q82256-01|00003900
537541|7325094|532180|Q82256-01|00003900
537542|7325095|532181|Q82256-01|00003900
537543|7325096|532182|Q82256-01|00003900
537544|7325097|532183|Q82256-01|00003900
537545|7325098|532184|Q82256-01|00003900
537547|7325100|532186|Q82256-01|00003900
537548|7325101|532187|Q82256-01|00003900
537549|7325102|532188|Q82256-01|00003900
537550|7325103|532189|Q82256-01|00003900
537551|7325104|532190|Q82256-01|00003900
537552|7325105|532191|Q82256-01|00003900
537554|7325107|532193|Q82256-01|00003900
537556|7325109|532195|Q82256-01|00003900
537557|7325110|532196|Q82256-01|00003900
537558|7325111|532197|Q82256-01|00003900
537559|7325112|532198|Q82256-01|00003900
537560|7325113|532199|Q82256-01|00003900
537561|7325114|532200|Q82256-01|00003900
537562|7325115|532201|Q82256-01|00003900
537563|7325116|532202|Q82256-01|00003900
537564|7325117|532203|Q82256-01|00003900
538036|7387405|532675|Q82481-01|
538037|7387406|532676|Q82481-01|
538038|7387407|532677|Q82482-01|
538039|7387408|532678|Q82483-01|
538040|7387409|532679|Q82483-01|
538041|7387410|532680|Q82483-01|
538042|7387411|532681|Q82483-01|
538043|7387412|532682|Q82483-01|
538044|7387413|532683|Q82483-01|
538046|7402964|532685|Q82484-01|
538047|7402965|532686|Q82485-01|
538048|7402966|532687|Q82486-01|
538049|7402967|532688|Q82487-01|
538050|7403398|532689|Q82491-01|
538051|7403399|532690|Q82492-01|
538052|7403400|532691|Q82492-01|
538053|7403401|532692|Q82493-01|
538054|7403402|532693|Q82493-01|
536497|7324059|531136|Q81638-01|00003900
536498|7324060|531137|Q81638-01|00003900
536499|7324061|531138|Q81638-01|00003900
536500|7324062|531139|Q81638-01|00003900
536502|7324064|531141|Q81638-01|00003900
536504|7324066|531143|Q81638-01|00003900
536505|7324067|531144|Q81638-01|00003900
536506|7324068|531145|Q81638-01|00003900
536507|7324069|531146|Q81638-01|00003900
536508|7324070|531147|Q81638-01|00003900
536509|7324071|531148|Q81638-01|00003900
536510|7324072|531149|Q81638-01|00003900
536511|7324073|531150|Q81638-01|00003900
536512|7324074|531151|Q81638-01|00003900
536514|7324076|531153|Q81638-01|00003900
536515|7324077|531154|Q81638-01|00003900
536516|7324078|531155|Q81638-01|00003900
536517|7324079|531156|Q81638-01|00003900
536518|7324080|531157|Q81638-01|00003900
536519|7324081|531158|Q81638-01|00003900
536520|7324082|531159|Q81638-01|00003900
536521|7324083|531160|Q81638-01|00003900
536523|7324085|531162|Q81638-01|00003900
536524|7324086|531163|Q81638-01|00003900
536526|7324088|531165|Q81638-01|00003900
536527|7324089|531166|Q81638-01|00003900
536529|7324091|531168|Q81638-01|00003900
537038|7324591|531677|Q81936-01|
