Mc. Río Guadiela|P1600006I|Plaza de la Villa 1|16535|16246|969370387|969370900|||16|8|17|de la Villa|PL
Ayuntamiento de Beamud|P1603100G|C/ Real s/n|16152|16031|969289151||||16|8|13|Real|CL
Ayuntamiento de Cañavate (El)|P1605000G|C/ PLAZA DE LA CONSTITUCION, 1|16738|16049|969381201||||16|8|13|PLAZA DE LA CONSTITUCION, 1|CL
Ayuntamiento de Cañaveras|P1605100E|Plaza España 4|16850|16050|969276001|||canaveras.secretaria@dipucuenca.es|16|8|13|España|PL
Ayuntamiento de Carboneras de Guadazaón|P1605600D|C. Escuelas, 2|16350|16055|||||16|8|13|C. Escuelas, 2|CL
Ayuntamiento de Castillejo de Iniesta|P1606900G|C/ C/IGLESIA,1|16250|16068|962187301||||16|8|13|C/IGLESIA,1|CL
Ayuntamiento de Fuentes|P1609200I|C/ CASTELAR 3|16193|16089|969257001|||dc19241.fue @dipucuenca. es|16|8|13|CASTELAR|CL
Ayuntamiento de Piqueras del Castillo|P1617000C|C/ Plaza 1|16118|16161|969203547|||secretasantiago@hotmail.com|16|8|13|Plaza|CL
Ayuntamiento de Portilla|P1617200I|C/ IGLESIA 2|9219|9054|947330728||||9|7|13|IGLESIA|CL
Ayuntamiento de Salmeroncillos|P1619700F|C/ Plaza Mayor s/n 1|16813|16188|969241757||SALMERONCILLOS.ES||16|8|13|Plaza Mayor s/n|CL
Ayuntamiento de San Lorenzo de la Parrilla|P1620000H|Plaza MAYOR 8|16770|16191|969296011|969296907||sanlorenzodelaparrilla@dipucuenca.es|16|8|13|MAYOR|PL
Ayuntamiento de Valhermoso de la Fuente|P1624000D|C/ C/ Placeta, s/n|16214|16231|969331057||||16|8|13|C/ Placeta, s/n|CL
Ayuntamiento de Valsalobre|P1624300H|C/ C/REAL, 4 4|16879|16234|969318332||||16|8|13|C/REAL, 4|CL
Mc. Badia de Roses i Baix Ter|P1700024A|Plaza del Bruel (Urbanización Empuriabrava) 1|17487|17047|||||17|9|17|del Bruel (Urbanización Empuriabrava)|PL
Ayuntamiento de Juià|P1709400D|Carrer de Baix, 10|17462|17087||||juia@ddgi.es|17|9|13|Carrer de Baix, 10|CL
Ayuntamiento de Ogassa|P1711900I|Avda. de les Mines 13|17861|17112|972720380||http://webspobles2.ddgi.cat/ogassa/|ogassa@correugi.cat|17|9|13|de les Mines|AV
Ayuntamiento de Pedret i Marzà|P1713700A|C/ MAR 2|17493|17129|972530550|972530550|www.pedret-marza.cat|ajuntament@pedret-marza.cat|17|9|13|MAR|CL
Ayuntamiento de Vidrà|P1722600B|Plaça Ajuntament 2|17515|17212|938551255|938529067|www.vidra.cat|ajuntament@vidra.cat|17|9|13|Ajuntament|PL
Diputación Prov. de Granada|P1800000J|C/ Periodista Barrios Talavera 1|18014|18087|958247167|958247157|http://www.dipgra.es/|intervencioncontrolyfiscalizacion@dipgra.es|18|1|14|Periodista Barrios Talavera|CL
Mc. Cm. Baza|P1800019J|C/ MAESTRO ALONSO 1|18800|18023|958704023|958712208||mancobaza@gmail.com|18|1|17|MAESTRO ALONSO|CL
Mc. Ribera Baja del Genil|P1800032C|Ctra. de Villanueva s/n|18360|18100|958334219||||18|1|17|de Villanueva|CR
Ayuntamiento de Castilléjar|P1804600C|C/ Agua 6|18818|18045|958737001|||castillejar@dipgra.es|18|1|13|Agua|CL
Ayuntamiento de Valle del Zalabí|P1805900F|Plaza San Antón S/N|18511|18907|958698085|958698201||secretaria@valledelzalabi.org|18|1|13|San Antón|PL
Ayuntamiento de Alaminos|P1900500H|C/ Plaza s/n|19490|19004|949285564|949285564||aytos.agis@gmail.com|19|8|13|Plaza|CL
Ayuntamiento de Algar de Mesa|P1902000G|C/ Plaza s/n|19332|19016|949834586|||aytovillel@hotmail.com|19|8|13|Plaza|CL
Ayuntamiento de Castilforte|P1909200F|C/ pza. elias gil izquierdo,1 1|19127||616066509|||aytocastilforte@gmail.com|19|8|13|pza. elias gil izquierdo,1|CL
Ayuntamiento de Condemios de Abajo|P1911300J|C. La Pl., 1|19275|19095||||eacondemios@eresmas.com|19|8|13|C. La Pl., 1|CL
Ayuntamiento de Durón|P1912900F|C/ mesones 7|19143|19108|949283564|949283614|www.duron.es|duron@local.jccm.es|19|8|13|mesones|CL
Ayuntamiento de Escamilla|P1913100B|C/ carlos minguez, 1 1|19127|19110|616066509|||aytoescamilla@hotmail.com|19|8|13|carlos minguez, 1|CL
Ayuntamiento de Fuentelahiguera de Albatages|P1914200I|C/ Mayor 15|19182|19120|949338027|949338027||aytofuentelahiguera@hotmail.com|19|8|13|Mayor|CL
Ayuntamiento de Fuentelencina|P1914300G|Plaza mayor 1|19144|19121|949284201|949284402|fuentelencina.com|ayuntamiento@fuentelencina.com|19|8|13|mayor|PL
Ayuntamiento de Huerce (La)|P1917200F|C/ PLAZA AYTO. SN|19238|19146|949307101||||19|8|13|PLAZA AYTO. SN|CL
Ayuntamiento de Huertahernando|P1917400B|C/ C/ LA PLAZA|19441|19148|949831909||||19|8|13|C/ LA PLAZA|CL
Ayuntamiento de Luzón|P1919400J|Plaza de layna serrano 1|19285|19163|949839602|949839602||aytoluzon@gmail.com|19|8|13|de layna serrano|PL
Ayuntamiento de Millana|P1921500C|C/ la plaza, 1 1|19127|19184|616066509||||19|8|13|la plaza, 1|CL
Ayuntamiento de Ocentejo|P1923500A|Plaza mayor 1|19432|19199|949814002|949814002||ayuntamientodeocentejo@gmail.com|19|8|13|mayor|PL
Ayuntamiento de Pinilla de Molina|P1926200E|C/ nuestra señora de fatima s/n|19312|19219|949831763|949831763|||19|8|13|nuestra señora de fatima|CL
Ayuntamiento de Robledo de Corpes|P1929000F|C/ ayuntamiento 1|19243|19240|949899103|||robledo-de-corpes@local.jccm.es|19|8|13|ayuntamiento|CL
Ayuntamiento de Tortuera|P1934800B|Plaza maria cristina 1|19338|19287|949843001|949843001||aytotortuera@hotmail.com|19|8|13|maria cristina|PL
Mc. Servicios Urola Garaia|P2000013I|C/ Patricio Etxeberria 3-Entrep|20230|20051|943725642|943725832|www.urolagaraia.com|urolagaraia@udal.gipuzkoa.net|20|16|17|Patricio Etxeberria|CL
Ayuntamiento de Gaintza|P2003800F|C/ Mayor, 4|31891||||||31|15|13|Mayor,|CL
Ayuntamiento de Tolosa|P2007600F|Plaza Zaharra 6 A|20400|20071|943697500|943697510|www.tolosa.eus|udate@tolosa.eus|20|16|13|Zaharra|PL
Ayuntamiento de Cortegana|P2102500B|C/ Maura Montaner 1|21230|21025|959131550|959131460||secretaria@aytocortegana.es|21|1|13|Maura Montaner|CL
Ayuntamiento de Granada de Río-Tinto (La)|P2103600I|C/ C/ Juan Ramón Jiménez, 1|21668|21036|959587008||||21|1|13|C/ Juan Ramón Jiménez, 1|CL
Ayuntamiento de Linares de la Sierra|P2104500J|C/ Blas Infante 1|21207|21045|959463728|959463735||secr_linaressierra@diphuelva.es|21|1|13|Blas Infante|CL
Ayuntamiento de Lucena del Puerto|P2104600H|Plaza Constitución|21820|21046||||ayto_lucenadelpuerto@diphuelva.es|21|1|13|Plaza Constitución|PL
Ayuntamiento de Marines (Los)|P2104800D|Plaza Carlos III 1|21208|21048|959124030|959124191||mmedina46@hotmail.es|21|1|13|Carlos III|PL
Ayuntamiento de Minas de Riotinto|P2104900B|Plaza DEL MINERO S/N|21660|21049|959590260|959590398||mariajose@aytoriotinto.es|21|1|13|DEL MINERO|PL
Ayuntamiento de Alerre|P2202400D|C/ Plaza Santiago 1|22194|22019|974219833|974219833|alerre.es|alerre@alerre.es|22|2|13|Plaza Santiago|CL
Ayuntamiento de Caldearenas|P2203800D|C/ cl unica s/n caldearenas|22624|22072|974359773||www.caldearenas.es|ayuntamiento@caldearenas.es|22|2|13|cl unica s/n caldearenas|CL
Ayuntamiento de Baldellou|P2205500H|C/ C/ Arriba, 8|22571|22045|974433332|||baldellou@lalitera.org|22|2|13|C/ Arriba, 8|CL
Ayuntamiento de Ballobar|P2205600F|Plaza Mayor 1|22234|22046|974461001|974461574|www. ballobar.es|aytoballobar@aragon.es|22|2|13|Mayor|PL
Ayuntamiento de Bierge|P2208000F|C/ San Lorenzo 10|22144|22058|974318102|974318102|bierge.es|bierge@bierge.es|22|2|13|San Lorenzo|CL
Ayuntamiento de Broto|P2209400G|C/ Avda. de Ordesa 1|22370|22069|974486306|||ayuntamiento@broto.es|22|2|13|Avda. de Ordesa|CL
Ayuntamiento de Castejón de Monegros|P2211300E|Plaza Joaquín Costa 2|22222|22083|976172604|976172637||aytocastejon@monegros.net|22|2|13|Joaquín Costa|PL
Ayuntamiento de Castillazuelo|P2212000J|C/ Plz. s/n|22313|22088|974302218|||castillazuelo@terra.es|22|2|13|Plz. s/n|CL
Ayuntamiento de Ibieca|P2217400G|Plaza Mayor s/n|22122|22126|974260290|||aytoibieca@gmail.com|22|2|13|Mayor|PL
Ayuntamiento de Loporzano|P2220600G|C/ Plaza Iglesia,4|22192|22150|974262055|||aytoloporzano@aragon.es|22|2|13|Plaza Iglesia,4|CL
Ayuntamiento de Montanuy|P2221700D|Ctra. Plaza del Ayuntamiento, s/nº. MONTANUY 354,5|22487|22157|974554009|974554010|www.montanuy.es|ayuntamiento@montanuy.es|22|2|13|Plaza del Ayuntamiento, s/nº. MONTANUY|CR
Ayuntamiento de Poleñino|P2225200A|C/ Plaza de San Sebastián 2|22216||974575001|||aytopole@hotmail.com|22|2|13|Plaza de San Sebastián|CL
Ayuntamiento de Sopeira|P2231300A|Calle La Escuela, nº 2|22583|22223||||ayuntamiento@sopeira.es|22|2|13|Calle La Escuela, nº 2|CL
Ayuntamiento de Beas de Segura|P2301200H|PASEO DE LA CONSTITUCION 1|23280|23012|953424000|953458009|www.ayto-beasdesegura.com|bsegura@promojaen.es|23|1|13|PASEO DE LA CONSTITUCION|CL
Ayuntamiento de Hinojares|P2304200E|Plaza CONSTITUCION 1|23486|23042|953738111|953738260||ayuntamiento@hinojares.es|23|1|13|CONSTITUCION|PL
Ayuntamiento de Larva|P2305400J|Pº de Andalucía 8|23591|23054||||larva@promojaen.es|23|1|13|de Andalucía|PL
Ayuntamiento de Marmolejo|P2305900I|Plaza CONSTITUCION 1|23770|23059|953540126|||intervencion@ayuntamientodemarmolejo.es|23|1|13|CONSTITUCION|PL
Ayuntamiento de Torreblascopedro|P2308500D|Pº AYUNTAMIENTO 20|23510|23085|953626001|953634200||torreblaspadron@promojaen.es|23|1|13|AYUNTAMIENTO|PL
Mc. San Emiliano-Sena de Luna|P2400435J|C/ Carretera s/n|24144|24145|987594029|987534404|www.sanemiliano.com|arroyopilar60@gmail.com|24|7|17|Carretera|CL
Ayuntamiento de Berlanga del Bierzo|P2402000J|Plaza Ayuntamiento s/n|24438|24019|987565830|987565830||aytoberlanga@ccbierzo.com|24|7|13|Ayuntamiento|PL
Ayuntamiento de Burón|P2402600G|C/ Tomás Allende s/n|24994|24025|987742315|||buron@fontun.com|24|7|13|Tomás Allende|CL
Ayuntamiento de Castrotierra de Valmadrigal|P2405200C|C/ PLAZA AYUNTAMIENTO|24323|24050|987784045|||aytocastrotierra@telefonica.es|24|7|13|PLAZA AYUNTAMIENTO|CL
Ayuntamiento de Encinedo|P2406900G|C/ PZA. ADOLFO SUAREZ sn|24745|24067|987663516||||24|7|13|PZA. ADOLFO SUAREZ|CL
Ayuntamiento de Llamas de la Ribera|P2409400E|C/ Ayuntamiento 1|24271|24092|987362013|987362013||secretario@aytollamasdelaribera.es|24|7|13|Ayuntamiento|CL
Ayuntamiento de Oseja de Sajambre|P2410800C|Calle Oseja De Sajambre, 0 |24916|24106|||||24|7|13|Calle Oseja De Sajambre, 0 |CL
Ayuntamiento de Santa Cristina de Valmadrigal|P2415600B|C/ Real 7|24290|24153|987338014|987335901||info@aytosantacristinadevalmadrigal.es|24|7|13|Real|CL
Ayuntamiento de Santa María de Ordás|P2416100B|Plaza Vicente Garcia s/n|24276|24158|987590076|987590162||secretario@aytosantamariadeordas.es|24|7|13|Vicente Garcia|PL
Ayuntamiento de Toral de los Guzmanes|P2417100A|Plaza SOL GRANDE S/N|24237|24168|987760003|987760003|www.toraldelosguzmanes.com|secretario@aytotoraldelosguzmanes.es|24|7|13|SOL GRANDE|PL
Ayuntamiento de Valdesamario|P2418700G|C/ La Garandilla s/n|24127|24184|987362013|||secretario@aytovaldesamario.es|24|7|13|La Garandilla|CL
Ayuntamiento de Villares de Órbigo|P2422800I|C/ Real 25|24288|24224|987388002|987388093|www.aytovillaresdeorbigo.es|secretario@aytovillaresdeorbigo.es|24|7|13|Real|CL
'''''''Mc. l''''''''Urgellet'''''''|P2500098E|Avda. Valira 3|25700|25203|973355600|973355615|www.meu.cat|ibonet@meu.cat|25|9|17|Valira|AV
Ayuntamiento de Ivars de Noguera|P2514200A|'''''''Carrer d''''''''en Pere 1'''''''|25122|25112|973760334|973761384||ajuntament@ivarsnoguera.ddl.net|25|9|13|'d''en Pere'|CL
Ayuntamiento de Maldà|P2516400E|Plaça Homenatge a la Vellesa s/n|25266|25130|973330045|973331111|http:/malda.cat|ajuntament@malda.cat|25|9|13|Homenatge a la Vellesa|PL
Ayuntamiento de Oliana|P2518700F|'''''''Plaça 1 d''''''''Octubre s/n'''''''|25790|25149|973470035|973470283|//www.ajuntamentoliana.cat/|ajuntament@oliana.cat|25|9|13|'1 d''Octubre'|PL
Ayuntamiento de Omells de na Gaia (Els)|P2519200F|Plaça Major 1|25268|25154|973330235|973330235||ajuntament@omells.ddl.net|25|9|13|Major|PL
Ayuntamiento de Talavera|P2526900B|Plaça Major 1|25213|25216|973540001|||ajuntament@talavera.ddl.net|25|9|13|Major|PL
Ayuntamiento de Tírvia|P2527600G|Plaça Ajuntament 1|25595|25221|973622073|||ajuntament@tirvia.ddl.net|25|9|13|Ajuntament|PL
Ayuntamiento de Vilanova de Meià|P2531200J|Carrer Església 1|25735|25250|973415005|973415005|www.vilanovameia.cat|ajuntament@vilanovameia.cat|25|9|13|Església|CL
Mc. Entrena y Sojuela|P2600011G|Plaza San Martín 1|26375|26059|941446077|941446227|www.entrena.org|ayuntamiento@entrena.org|26|17|17|San Martín|PL
Ayuntamiento de Clavijo|P2605100C|C/ Plaza Hipólito Ascacíbar, 5|26130|26051|941436596||||26|17|13|Plaza Hipólito Ascacíbar, 5|CL
Ayuntamiento de Sorzano|P2614400F|C/ plaza juan calvo sn|26191|26144|941447203|||ayunalda@ctv.es|26|17|13|plaza juan calvo sn|CL
Ayuntamiento de Torrecilla sobre Alesanco|P2615200I|Plaza Mayor s/n|26224|26152|941416057|||ayuntatorrecillasobrea@hotmail.es|26|17|13|Mayor|PL
Ayuntamiento de Villalba de Rioja|P2616700G|C. Carromaza O Trojes, 1,|26292|26166|||||26|17|13|C. Carromaza O Trojes, 1,|CL
Ayuntamiento de Friol|P2702000G|Plaza de España 1|27220|27020|982375001|982375206|www.concellodefriol.es|tesoreria@concellodefriol.es|27|12|13|de España|PL
Ayuntamiento de Lourenzá|P2702700B|Plaza del Conde Santo s/n|27760|27027|982121006|982121506||concello.lourenza@eidolocal.es|27|12|13|del Conde Santo|PL
Ayuntamiento de Pobra do Brollón (A)|P2704700J|Avda. de Galicia 50|27330|27047|982430001|982430361|www.pobradobrollon.com|tesourería@concellodapobradobrollon.gal|27|12|13|de Galicia|AV
Mc. Este de Madrid (M.I.S.S.E.M.)|P2800019H|C/ El Moral 29|28510|28033|918733338|918733596|||28|13|17|El Moral|CL
Mc. Embalse del Atazar|P2800036B|C/ Real 47|28192|28021|918686064|918686064|www.mancomunidaddeembalsedelatazar.org|mancomunidaddeembalsedelatazar@madrid.org|28|13|17|Real|CL
Ayuntamiento de Bustarviejo|P2802800I|Plaza CONSTITUCION 1|28720|28028|918482004|918482676|www.bustarviejo.org|secretario@bustarviejo.org|28|13|13|CONSTITUCION|PL
Ayuntamiento de Cabrera (La)|P2803000E|Plaza PZA CONCEPCION 1|28751|28030|918688057|918688127|www.lacabrera.es|secretaria@lacabrera.es|28|13|13|PZA CONCEPCION|PL
Ayuntamiento de Torremocha de Jarama|P2815300E|Pl. Mayor, 4|28189|28153||||ayuntamiento@torremochadejarama.org|28|13|13|Pl. Mayor, 4|PL
Ayuntamiento de Villamanta|P2817400A|Plaza Juan Carlos I 1|28610|28174|918136001|918136268|www.villamanta.es|informacion@villamanta.net|28|13|13|Juan Carlos I|PL
Ayuntamiento de Almáchar|P2900900H|C/ ALMERIA 14|29718|29009|952512002|952512140|www.almachar.es|ayuntamiento@almachar.es|29|1|13|ALMERIA|CL
Ayuntamiento de Canillas de Aceituno|P2903300H|Plaza DE LA CONSTITUCIÓN 22|29716|29033|952518002|952518135|www.canillasdeaceituno.es|pilarortiz@canillasdeaceituno.es|29|1|13|DE LA CONSTITUCIÓN|PL
Ayuntamiento de Sayalonga|P2908600F|Pl. Don Rafael Alcoba, 20|29752|29086||||administracion@sayalonga.es|29|1|13|Pl. Don Rafael Alcoba, 20|PL
Ayuntamiento de Viñuela|P2909900I|C/ Granada 13|29712|29099|952519324|952519088|lavinuela.es|secretario@lavinuela.es|29|1|13|Granada|CL
Ayuntamiento de Alguazas|P3000700I|Plaza Enrique Tierno Galván s/n|30560|30007|968620022|968620412||m.cava@ayto-alguazas.com|30|14|13|Enrique Tierno Galván|PL
Ayuntamiento de Aranguren|P3102300E|Plaza Mutiloa, 4-1º-B|31192|31023|948244946|948243491|www.aranguren.es|aranguren@animsa.es|31|15|13|Mutiloa,|PL
Ayuntamiento de Caparroso|P3106400I|Plaza de España 12|31380|31065|948730033|948710825||jldiez@caparroso.animsa.es|31|15|13|de España|PL
Ayuntamiento de Carcastillo|P3106600D|Plaza de la Iglesia 3|31310|31067|948725111|948715812||aytocarcastillo@teleline.es|31|15|13|de la Iglesia|PL
Ayuntamiento de Elgorriaga|P3108600B|C/ San Pedro 1|31744|31087|948450454|948450454|www.elgorriaga.biaizpe.net|elgorriaga@animsa.es|31|15|13|San Pedro|CL
Ayuntamiento de Esparza de Salazar/Espartza Zaraitzu|P3109400F|C/ Maaiatzaldea 16|31453||948890118|948890118||aytoesparza.3008@cajarural.com|31|15|13|Maaiatzaldea|CL
Ayuntamiento de Garralda|P3111400B|C/ Petra Machin, 1|31693|31115|948764008|948764008||garralda@animsa.es|31|15|13|Petra Machin,|CL
Ayuntamiento de Guesálaz/Gesalatz|P3111900A|Ctra. Carretera, S/N|31176||948357008|948357008||giesañaz@animsa.es|31|15|13|Carretera,|CR
Ayuntamiento de Lazagurría|P3114400I|C/ Mayor, 9|31588|31145|948443005|948443005|||31|15|13|Mayor,|CL
Ayuntamiento de Lodosa|P3115600C|C/ Ancha, 1|31580|31157|948693032|948694019|www.lodosa.es|ayuntamiento@lodosa.es|31|15|13|Ancha,|CL
Ayuntamiento de Mélida|P3116300I|C/ La Oliva, 2|31382|31164|948746015|948746663|www.melida.es|melida@animsa.es|31|15|13|La Oliva,|CL
Ayuntamiento de Mendaza|P3116600B|C/ Arriba, 1|31282|31166|948521013|948521013|www.mendaza.org|aytomendaza@hotmail.com|31|15|13|Arriba,|CL
Ayuntamiento de Murieta|P3117700I|Ctra. Estacion, 16|31280|31177|948554328|948534208|www.murieta.org|murietaO 1@worldonline.es|31|15|13|Estacion,|CR
Ayuntamiento de Peralta/Azkoien|P3120200E|Plaza Principal, 1|31350|31202|948750005|948750028|www.aytoperalta.com|informacion@aytoperalta.com|31|15|13|Principal,|PL
Ayuntamiento de Urraul Alto|P3124100C|C/ San Adrian, s/n|31448||948899040|948899040||urraulalto@animsa.es|31|15|13|San Adrian,|CL
Ayuntamiento de Valtierra|P3124900F|Plaza de Los Fueros, 1|31514|31249|948867164|948407582|www.valtierra.es|valtierra@animsa.es|31|15|13|de Los Fueros,|PL
Ayuntamiento de Cartelle|P3202100H|Rúa toxal 1|32824|32020|988491111|988485881||concello.cartelle@eidolocal.es|32|12|13|toxal|CL
Ayuntamiento de Celanova|P3202500I|Plaza maior 1|32800|32024|988431481|988451623|www.celanova.es|graciela.rodriguez.celanova@eidolocal.es|32|12|13|maior|PL
Ayuntamiento de Cualedro|P3202900A|C/ cualedro s/n|32689|32028|988424004|988424026||correo.cualedro@fegamp.es|32|12|13|cualedro|CL
Ayuntamiento de Rúa (A)|P3207300I|Plaza José Antonio Miguez Freire 1|32350|32072|988310116|988311321||concellodearuatesoreria@virtuorras.com|32|12|13|José Antonio Miguez Freire|PL
Ayuntamiento de Sarreaus|P3207900F|Plaza Toural 1|32631|32078|988454002|988454372|www.concellosarreaus.com|secretaria@concellosarreaus.com|32|12|13|Toural|PL
Ayuntamiento de Veiga (A)|P3208400F|Plaza do concello 1|32360|32083|988350000|988350060|www.concellodeaveiga.com|Aveiga@PENATREVINCA.com|32|12|13|do concello|PL
Ayuntamiento de Viana do Bolo|P3208700I|C/ constitucion 14|32550|32086|988340120|988329089||concello.vianadobolo@eidolocal.es|32|12|13|constitucion|CL
Mc. Cm. Avilés|P3300112D|Plaza de España 1|33402|33004|985122100|985540751|||33|3|17|de España|PL
Ayuntamiento de Candamo|P3301000J|Bº El Campo 27|33829|33010|985828056|985828228|www.ayto-candamo.es|tesoreria@candamo.es|33|3|13|El Campo|CL
Ayuntamiento de Cangas de Onís|P3301200F|Avda. Covadonga 21|33550|33012|985848043|985848563|www.cangasdeonis.com|intervencion@cangasdeonis.com|33|3|13|Covadonga|AV
Ayuntamiento de Cudillero|P3302100G|Plaza de San Pedro s/n|33150|33021|985590003|985590713|www.cudillero.es|ayuntamiento@cudillero.es|33|3|13|de San Pedro|PL
Ayuntamiento de Ribadesella|P3305600C|Plaza María Cristina 1|33560|33056|985860255|985857644||intervencion@ayto-ribadesella.es|33|3|13|María Cristina|PL
Ayuntamiento de Sobrescobio|P3306700J|C/ La Plaza 1|33993|33067|985609005|985609171||secretaria@ayto-Sobrescobio.cesalgi.org|33|3|13|La Plaza|CL
Mc. Aguas del Carrión|P3400020H|Plaza Mayor 1|34886|34199|979861160||||34|7|17|Mayor|PL
Ayuntamiento de Bustillo de la Vega|P3403800J|C. del Medio, 11|34134|34038||||ayto-bustillovega@dip-palencia.es|34|7|13|C. del Medio, 11|CL
Ayuntamiento de Castrillo de Don Juan|P3405000E|C/ Pl. Castilla y León 12|34246|34050|979794006|979794006|www.castrillodedonjuan.es|secretario@castrillodedonjuan.es|34|7|13|Pl. Castilla y León|CL
Ayuntamiento de Castromocho|P3405300I|C/ Plaza España sn|34305|34053|979835706|||secretario@castromocho.es|34|7|13|Plaza España|CL
Ayuntamiento de Cisneros|P3406000D|C/ Plaza España, 9 9|34320|34059|979848422|||secretario@cisneros.es|34|7|13|Plaza España, 9|CL
Ayuntamiento de Dehesa de Romanos|P3406800G|C/ Valderrábano|34473|34068|979890262||||34|7|13|Valderrábano|CL
Ayuntamiento de Lagartos|P3409100I|C/ Mayor 1|34349|34091|979883671|||ayto.lagartos@dip-palencia.es|34|7|13|Mayor|CL
Ayuntamiento de Ledigos|P3409400C|C/ Plaza Mayor,8|34347|34094|979883688||||34|7|13|Plaza Mayor,8|CL
Ayuntamiento de Olmos de Ojeda|P3411400I|C/ Real s/n|34486|34114|979187234||||34|7|13|Real|CL
Ayuntamiento de Osorno la Mayor|P3411700B|Ayuntamiento de Osorno la Mayor|34460|34901||||ayto-osorno@dip-palencia.es|34|7|13|Ayuntamiento de Osorno la Mayor|CL
Ayuntamiento de Támara de Campos|P3418000J|C/ Castillo, 1|34180|34180|||||34|7|13|Castillo, 1|CL
Ayuntamiento de Villarramiel|P3423300G|Plaza ESPAÑA 16|34350|34232|979837003|979837406||ayto-villarramiel@dip-palencia.es|34|7|13|ESPAÑA|PL
Ayuntamiento de Villerías de Campos|P3424100J|Plaza España, 3,|34148|34240|979768241|||ayto-villerias@dip-palencia.es|34|7|13|Plaza España, 3,|PL
Ayuntamiento de Villodre|P3424200H|C/ Consistorio,1|34458|34241|979822342||||34|7|13|Consistorio,1|CL
Ayuntamiento de Estrada (A)|P3601700B|Plaza da Constitución 1|36680|36017|986570030|986570233|www.aestrada.es|alcaldia@aestrada.es|36|12|13|da Constitución|PL
Ayuntamiento de Portas|P3604000D|Rua Rapeira, 6|36658|36040||||portas@concellos.depontevedra.es|36|12|13|Rua Rapeira, 6|CL
Ayuntamiento de Poio|P3604100B|Plaza do Mosteiro 1|36995|36041|||||36|12|13|do Mosteiro|PL
Ayuntamiento de Valga|P3605600J|Avenida Coruña, 14|36645|36056|986559456|986559455||concello.valga@eidolocal.es|36|12|13|Avenida Coruña, 14|AV
Mc. Alto Águeda|P3700024G|Plaza de la Constitución 1|37540|37136|923497100|923497140|||37|7|17|de la Constitución|PL
Ayuntamiento de Alameda de Gardón (La)|P3700500F|C/ C/ DEL MEDIO S/N|37497|37005|923477212||||37|7|13|C/ DEL MEDIO S/N|CL
Ayuntamiento de Alberguería de Argañán (La)|P3701100D|C/ C/ GRANDE 2|37555||923489371|923489371||AYTOALBERGUERIA@GMAIL.COM|37|7|13|C/ GRANDE|CL
Ayuntamiento de Aldeadávila de la Ribera|P3701400H|Plaza Cardenal Martín Herrera 5|37250|37014|923505005|923505926|www.aldeadavila.es|ayuntamientoaldeadavila@gmail.com|37|7|13|Cardenal Martín Herrera|PL
Ayuntamiento de Aldeaseca de Alba|P3702100C|Plaza España 1|37870|37021|923300469|923300469||aytoaldeasecadealba@gmail.com|37|7|13|España|PL
Ayuntamiento de Aldehuela de Yeltes|P3702600B|Plaza Constitución 001|37639|37026|923442546|923442504||administra@aldehueladeyeltes.com|37|7|13|Constitución|PL
Ayuntamiento de Arabayona de Mógica|P3703100B|C/ Castilla y León 3|37418|37031|923361011||www.aytoarabayona.es|aytoarabayona@hotmail.es|37|7|13|Castilla y León|CL
Ayuntamiento de Brincones|P3705800E|Calle Iglesia, 30|37217|37058|||||37|7|13|Calle Iglesia, 30|CL
Ayuntamiento de Casas del Conde (Las)|P3709000H|Plaza Salas Pombo 1|37659||923437019||||37|7|13|Salas Pombo|PL
Ayuntamiento de Castellanos de Moriscos|P3709200D|C/ La Rosa 10|37439|37092|923361423|923361423|www.castellanosdemoriscos.es|secretario@castellanosdemoriscos.es|37|7|13|La Rosa|CL
Ayuntamiento de Fuente de San Esteban (La)|P3713500A|C/ PLAZA MAYOR, 2|37200|37135|923440045||||37|7|13|PLAZA MAYOR, 2|CL
Ayuntamiento de Fuenterroble de Salvatierra|P3713800E|C/ Larga 75|37768|37138|923151086|923151086|||37|7|13|Larga|CL
Ayuntamiento de Monleras|P3719900G|C/ PLAZA MAYOR, S/N|37171|37198|923575001||||37|7|13|PLAZA MAYOR, S/N|CL
Ayuntamiento de Montemayor del Río|P3720200I|Plaza Mayor 1|37727|37201|923431151||||37|7|13|Mayor|PL
Ayuntamiento de Mozárbez|P3721000B|C/ C/ CARRETERA, 28|37183|37209|923308255|||ayunmozarbez@terra.es|37|7|13|C/ CARRETERA, 28|CL
Ayuntamiento de Paradinas de San Juan|P3723400B|C/ PLAZA CONSTITUCION|37318|37232|923562002|||aytoparadinasdesanjuan@hotmail.com|37|7|13|PLAZA CONSTITUCION|CL
Ayuntamiento de Pelabravo|P3724200E|C/ Ronda Cilla 4|37181|37240|923305081|923374015|www.pelabravo.es|ayuntamiento@pelabravo.es|37|7|13|Ronda Cilla|CL
Ayuntamiento de Pizarral|P3725700C|C/ CARRETERA 6|37795|37255|923580891|923580891|||37|7|13|CARRETERA|CL
Ayuntamiento de San Pedro de Rozados|P3729300H|C/ PLAZA MAYOR, 1|37183|37291|923344001||||37|7|13|PLAZA MAYOR, 1|CL
Ayuntamiento de Santibáñez de Béjar|P3729900E|C/ Consistorio 13|37740|37297|923594001|923594001|www.santibanezdebejar.es|consistoriosb@hotmail.com|37|7|13|Consistorio|CL
